,userid,artist-id,rating
0,user_000001,0356daee-ec48-4495-bc3e-460b8a5eacad,1.0728198981120767
1,user_000001,08379a1c-453b-460a-ab49-a213bb3b4ca6,0.6892418339826192
2,user_000001,0a6eb633-fb2c-4683-9783-58c4e86ea740,0.5154330236739587
3,user_000001,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,0.9709319748276894
4,user_000001,1292906d-cd67-4158-a3d6-19c7c9df3e8f,1.1267605633802817
5,user_000001,1b5fd405-d029-4d42-9275-8fc6ed917cf6,0.5753670961941864
6,user_000001,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,1.6062331435421036
7,user_000001,292f77b4-3a9f-4cbb-8be4-b4a1367464f4,0.6772550194785736
8,user_000001,34076bad-179b-4c83-9337-0c010b595640,1.0128858255918491
9,user_000001,3d05eb8b-1644-4143-9a61-b28e33c4d85f,0.8750374587953252
10,user_000001,3d2cd44b-9e77-4249-9d37-d8028e756693,0.9469583458195985
11,user_000001,440cb8ef-cee3-4711-8408-b1bd6e93f390,1.5343122565178304
12,user_000001,477d1c52-3100-4493-a049-473d8f183e23,0.9109979023074618
13,user_000001,4967c0a1-b9f3-465e-8440-4598fd9fc33c,0.8270902007791429
14,user_000001,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,2.8828288882229547
15,user_000001,4d86ad4e-28d8-4e9f-8cf4-735c57060fdc,0.9109979023074618
16,user_000001,4dece762-e1c9-4d92-9913-703da7213144,0.6293077614623913
17,user_000001,51d2e0dc-6e8b-4833-a05c-c505a3161051,0.5394066526820497
18,user_000001,56a70482-5528-4bef-8da2-a33cf098ce9b,1.5762661072819897
19,user_000001,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,1.0788133053640994
20,user_000001,6be2828f-6c0d-4059-99d4-fa18acf1a296,0.665268204974528
21,user_000001,76da816f-ea05-4172-ad9e-ffb69c32199f,0.8151033862750974
22,user_000001,7935ac9d-f99f-4659-8eb4-59dc1d20e811,0.8151033862750974
23,user_000001,7c158ea8-c0aa-410e-bdc1-20bba9759577,1.624213365298172
24,user_000001,7d99d976-c247-4756-a250-f3de5c190866,0.7252022774947557
25,user_000001,7e54d133-2525-4bc0-ae94-65584145a386,2.661072819898112
26,user_000001,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,2.685046448906203
27,user_000001,a3031680-c359-458f-a641-70ccbaec6a74,0.851063829787234
28,user_000001,a74b1b7f-71a5-4011-9441-d0b5e4122711,1.4803715912496254
29,user_000001,a7835277-ab17-4506-a033-60f018757b84,0.5993407252022775
30,user_000001,a78d2a35-c083-4179-a5d8-49f84e5ec863,0.8930176805513935
31,user_000001,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,5.124363200479473
32,user_000001,aefe3aa9-27ca-4a25-b5b9-7c83d0341d4a,1.5642792927779443
33,user_000001,b215b03a-8e0b-48ca-b832-bbbd0db504f0,1.0128858255918491
34,user_000001,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,1.14474078513635
35,user_000001,b5a6ea29-3065-4869-ac66-a44002e55d4d,0.6712616122265508
36,user_000001,ba2f4f3b-0293-4bc8-bb94-2f73b5207343,4.6688642493257415
37,user_000001,bc3d74c5-9328-4a1b-8014-3ecdb3dababe,0.8210967935271202
38,user_000001,ce559a88-58ba-4d8a-8456-9177412d609c,1.2825891519328738
39,user_000001,dd82ea00-c8e8-4bb0-8dfe-dc0f710a7c8f,0.9469583458195985
40,user_000001,df765d93-621c-437f-99fe-fda9e135f89a,3.1045849565477974
41,user_000001,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,0.5693736889421637
42,user_000001,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,0.9169913095594846
43,user_000001,ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e,1.2046748576565778
44,user_000001,eddab03d-b673-4b70-863f-6a9cf45a779f,1.0668264908600538
45,user_000001,f6ed9964-eb6b-4bed-81f9-277a2c50a833,0.7012286484866647
46,user_000001,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,0.8690440515433023
47,user_000001,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,0.5214264309259814
48,user_000001,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,1.3545100389571472
49,user_000002,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,1.4972666179184513
50,user_000002,03ad1736-b7c9-412a-b442-82536d63a5c4,0.7312232320066855
51,user_000002,0cf9d983-aecf-4d57-9e94-fde2beac014f,0.52926633935722
52,user_000002,0e0dd9da-5878-4c46-9a9a-6df43abb5c96,0.532748354747728
53,user_000002,1129817c-488a-4096-80c1-77fc1b107c93,0.5693095163480623
54,user_000002,150e799b-3244-45d9-a6cb-5a3e8c33d430,1.2726766252306836
55,user_000002,1582a5b8-538e-45e7-9ae4-4099439a0e79,0.8322016783314182
56,user_000002,2119beb8-6ac5-4f21-82a4-b831c90c0024,1.2291514328493331
57,user_000002,315fa94f-3bb5-43db-a28e-406a83e9805c,2.2319718653156446
58,user_000002,39ab1aed-75e0-4140-bd47-540276886b60,0.6145757164246666
59,user_000002,3eab4de9-a578-4327-8909-f90ffc1b8ae5,0.8095685782931161
60,user_000002,49576e42-fbbd-4d73-968d-93c8dcf7f065,0.5936836240816185
61,user_000002,503877b0-4e1b-452b-851c-5e3f478d3714,0.5083742470141718
62,user_000002,648615ca-ca74-460d-928a-2bae67ae6d14,1.1386190326961245
63,user_000002,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,0.5832375779100943
64,user_000002,78f797e3-4913-4026-aad0-1cd858bd735b,1.2987917406594935
65,user_000002,82b304c0-7da4-45d3-896a-0767c7ae1141,4.197569553257425
66,user_000002,847e8284-8582-4b0e-9c26-b042a4f49e57,0.522302308576204
67,user_000002,8c538f11-c141-4588-8ecb-931083524186,0.9697412862564851
68,user_000002,8e1e03fe-ebbc-467a-b541-857144db10fb,3.0014972666179185
69,user_000002,8f92558c-2baa-4758-8c38-615519e9deda,0.9854103555137713
70,user_000002,90218af4-4d58-4821-8d41-2ee295ebbe21,0.5745325394338243
71,user_000002,92e634a7-6023-4be8-be15-ebba822f5b34,1.6382882412340265
72,user_000002,9386b36e-87f3-4716-a219-79a07a4e29cc,0.6476548626344929
73,user_000002,94f6def3-dbfe-403b-bb40-d324c8c13fbb,1.2639715867544135
74,user_000002,a66999a7-ae5c-460e-ba94-1a01143ae847,0.539712385528744
75,user_000002,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.9680002785612313
76,user_000002,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.7190361781399074
77,user_000002,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,0.680734008844319
78,user_000002,bd3deba0-d5f7-4c67-b840-36ce967b035b,1.445036387060831
79,user_000002,c2764f38-febf-4e47-a0d7-687980aabf38,0.5762735471290783
80,user_000002,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.7138131550541453
81,user_000002,e0036453-ce34-4095-af40-8c70ee07cef1,1.0358995786761378
82,user_000002,e3003c05-9b18-415b-b4dc-2f2369eafb56,0.6093526933389046
83,user_000002,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,0.6615829241965249
84,user_000002,ebfc1398-8d96-47e3-82c3-f782abcdb13d,0.7799714474737979
85,user_000002,f181961b-20f7-459e-89de-920ef03c7ed0,1.1368780250008705
86,user_000002,f2fb0ff0-5679-42ec-a55c-15109ce6e320,0.6650649395870329
87,user_000002,f4ad883e-9a92-45ed-a540-a49c2d1c36dd,0.532748354747728
88,user_000002,f6f2326f-6b25-4170-b89d-e235b25508e8,0.680734008844319
89,user_000002,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,1.6644033566628365
90,user_000002,fbb375f9-48bb-4635-824e-4120273b3ba7,0.6267627702914447
91,user_000002,ff6e677f-91dd-4986-a174-8db0474b1799,0.5623454855670462
92,user_000003,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,1.190109777367395
93,user_000003,04f8dad4-de2d-4e98-8837-6a55075a9847,0.6771314250538628
94,user_000003,056e4f3e-d505-4dad-8ec1-d04f521cbb56,4.5911562532061145
95,user_000003,0ad7bbcd-6e77-4dc0-bb61-e331c46f70ec,1.3337437160151842
96,user_000003,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,1.1695906432748537
97,user_000003,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,2.0878218939160766
98,user_000003,350bce49-c21b-4137-b50a-0766ded07e4d,0.8515440648404639
99,user_000003,3798b104-01cb-484c-a3b0-56adc6399b80,0.7694675284702985
100,user_000003,39ab1aed-75e0-4140-bd47-540276886b60,1.2824458807838308
101,user_000003,40ee8fa3-c6d7-4556-b4e2-9f4114565043,1.3850415512465373
102,user_000003,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,0.7592079614240279
103,user_000003,516cef4d-0718-4007-9939-f9b38af3f784,0.554016620498615
104,user_000003,564fc407-34d2-400b-8d14-53535054d394,0.6001846722068329
105,user_000003,5879a47f-c54f-4ebe-8d63-cdc9c6310dd2,1.2773160972606956
106,user_000003,7b52603c-a84c-4a76-8dc8-899bb4dd9fa7,0.5334974864060736
107,user_000003,846cdb90-81a6-4c05-a7dc-9dd075f0db9e,4.20129270544783
108,user_000003,8bfac288-ccc5-448d-9573-c33ea2aa5c30,1.1234225915666358
109,user_000003,92a42e82-b36f-4308-82c1-68bad2e03c89,1.5799733251256796
110,user_000003,95f5b748-d370-47fe-85bd-0af2dc450bc0,1.9441879552682877
111,user_000003,9701356d-08d9-45ba-975d-977ab466e7be,0.538627269929209
112,user_000003,9efff43b-3b29-4082-824e-bc82f646f93d,3.252282753667795
113,user_000003,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,0.6617420744844568
